video_id,channel_name,category,timestamp,comment,language,likes
pps8hh5Aq-c,KaraandNate,travel,['2:49'],2:49 that lady trying to take the passport LOL,en,6.0
pps8hh5Aq-c,KaraandNate,travel,['8:53'],8:53 I thought someone had started screaming 😂,en,6.0
pps8hh5Aq-c,KaraandNate,travel,['1:27'],the lady posing for the camera at 1:27 made my day,en,5.0
pps8hh5Aq-c,KaraandNate,travel,['11:19'],11:19 and yea that’s creepy,en,5.0
pps8hh5Aq-c,KaraandNate,travel,['1:28'],The lady at 1:28 in the background,en,5.0
pps8hh5Aq-c,KaraandNate,travel,['2:42'],2:42 ON THE LEFT SIDE IT IS TO HILARIOUS THERES LIKE A WOMAN WANTING SOMETHING IN KARAS HAND😂😂😂,en,5.0
pps8hh5Aq-c,KaraandNate,travel,['1:28'],The lady at 1:28 posing to the camera was so cute 🥺😂,en,5.0
pps8hh5Aq-c,KaraandNate,travel,['8:53'],8:53 i literalety tought that was a girl screaming 😂😂😂,en,4.0
pps8hh5Aq-c,KaraandNate,travel,['2:48'],2:48 why is nobody talking about how she just ignored her LOL,en,4.0
4iQxG8ZjYO8,fallontonight,variety show,['1:21'],"The live part ends at 1:12, though, then the pre-recording kicks in. The sound technician was supposed to shut down the mic when the recording started, but the mic was still open. He figured his mistake when the recorded vocal kicked in and pulled back the mic fader on the mixer, because the mic picked up her singing in a different pitch and possibly some sound bits from the stage speakers (at 1:21). You can actually hear the quick fade-out. Also, they put a somewhat heavy reverb effect on the mic line for the live part, whereas the vocal effects on the recording are rather light. Her voice sounded rather soft in the live part (or the live mic she used was less sensitive), but her vocal on the pre-recording was pretty loud/powerful. She's a really good singer, but this wasn't a 100% live performance.",en,14.0
4iQxG8ZjYO8,fallontonight,variety show,['1:20'],1:20 starts the playback.,en,4.0
4iQxG8ZjYO8,fallontonight,variety show,['3:37'],"😇 her voice is so amazing.... especially at this end of the song  3:33 🎶 And when you're done,I'll make you do it all Again 🎶   3:37🥰 All a'again 🔥🔥🔥🔥🔥🔥🔥",en,3.0
4iQxG8ZjYO8,fallontonight,variety show,['0:12'],0:12 I love the fact that the Swiss National Flag is on her album cover (top mid) :D,en,2.0
4iQxG8ZjYO8,fallontonight,variety show,['0:07'],"11/2019  0:07 The KIDS Never Came, but The 19 y/o PILGRIM Sure Came, Forming A Massive PILGRIMAGE World 🌎 Wide To Present.",en,2.0
4iQxG8ZjYO8,fallontonight,variety show,['1:47'],1:47 was that a voicecrack,en,1.0
4iQxG8ZjYO8,fallontonight,variety show,['3:59'],At 3:59 that music sounds way better than that cancer,en,1.0
4iQxG8ZjYO8,fallontonight,variety show,['0:40'],0:40 People like: she's on stage yeh but her voice not like the one IN THE ALBUM. AFTER: OMG ITS not autotuned,en,1.0
4iQxG8ZjYO8,fallontonight,variety show,['1:13'],빠른간주는 1:13 에 시작해욜 The fast Intercept starts at 1:13,en,1.0
4iQxG8ZjYO8,fallontonight,variety show,['1:12'], @g4rceguy435  Her voice in the beginning at 1:12 sounds exactly the same way as she ended the piano bit. Maybe she was stuck 'in that tune' for a bit.,en,1.0
4iQxG8ZjYO8,fallontonight,variety show,['1:23'], @tc6664  na at 1:23 you hear her rub her vest with the mic but there is some sort of audio enhancement giving an echo for sure.,en,1.0
4iQxG8ZjYO8,fallontonight,variety show,['1:14'],1:14 I love the smile as she finally realizes she's a big fucking deal <3,en,0.0
4iQxG8ZjYO8,fallontonight,variety show,['1:47'],​ @abasiczombie. 1:47. Proof it's legit,en,0.0
4iQxG8ZjYO8,fallontonight,variety show,['1:51'],Me when I hear this crap : 1:51,en,0.0
4iQxG8ZjYO8,fallontonight,variety show,['3:03'],"3:03 dance with me, dance with me, dance with me",en,0.0
4iQxG8ZjYO8,fallontonight,variety show,['1:26']," @newmennium  I'm also of the opinion that the recorded vocals were quickly faded down at the start.  It seemed the other way initially, but I've read through the comments, watched some of her other music videos, and some of her busking videos - and she can definitely sing - and she sounds like this in her busking videos too (Byron Bay etc) and I know ""visually"" isn't the best way to tell such a thing but it really looks like she is actually singing this, both with the timing and the effort she is putting in..  1:26 You can also hear the mic scrape on her coat (small rasp sound) which another commenter pointed out 👍",en,0.0
4iQxG8ZjYO8,fallontonight,variety show,['2:01'],2:01 omg 😲 what a lyrics wowwwwww😘😍😍,en,0.0
4iQxG8ZjYO8,fallontonight,variety show,['4:58'],Trash. A put on voice. 4:58...,en,0.0
4iQxG8ZjYO8,fallontonight,variety show,['7:13'],"Listen wide is the gate and broad is the road that leads to destruction(hell), but small is the gate and narrow the road that leads to life(heaven), only a few find it.Matthew7:13 Believe in God's son Jesus today, repent of your sin, please think about it dont be left behind. Love Y'all",en,0.0
4iQxG8ZjYO8,fallontonight,variety show,['1:21'],"1:21 wtf is up with that double, was that her singing and turning off her mic/her stopping singing, or did they turn off the recording, or just an echo? I wanna know if this her real voice or bot",en,0.0
VkuNWDG3yNM,DWNews,news,['31:31'],"31:31 section sounds familiar, you'd almost think China is waging political/media warfare on the USA as well...",en,69.0
VkuNWDG3yNM,DWNews,news,['16:07'],16:07 China wants land..land.. and land. Its neighbouring countries always feels threatened from its old expansionism tactics.,en,59.0
VkuNWDG3yNM,DWNews,news,['11:35'],"I was growing increasingly depressed for Taiwan's chances ,and was sad to see the number of country's especially in Europe who abandoned this brave sweet country until 11:35; then I knew She will prevail. Despite what happens. She will stand the tribulation. Thanks be to our Father. Until then we must fight for her. Whoever doesn't is a coward.",en,32.0
VkuNWDG3yNM,DWNews,news,['12:33'],"12:33 recognising Taiwan is ""foreign interference in China's internal affairs."" But it should be noted that recognising mainland China at the expense of Taiwan is also interfering in China's internal affairs because then you have chosen a side.",en,31.0
VkuNWDG3yNM,DWNews,news,['53:08'],"53:08 ""Czech Republic found out""- yes, Czechs should have taken Estonian, Latvian and Lithuanian representatives together with themselves to scare China shitless with ""display of firm pan-European solidarity and commitment"". Proven method!",en,24.0
VkuNWDG3yNM,DWNews,news,['12:20'],"12:20 I am proud of my neighbor country, Greetings from Austria",en,22.0
VkuNWDG3yNM,DWNews,news,['52:00'],52:00 I really don’t think it’s Taiwan escalating the situation... it’s China.,en,21.0
VkuNWDG3yNM,DWNews,news,['20:50'],"20:50 ""China welcomes one country, two systems"" I literally rolled off laughing at this",en,19.0
VkuNWDG3yNM,DWNews,news,['17:27'],"17:27 that statement means Nothing!  I am from new Zealand and share the same history , language, culture, background as England  ...that does NOT mean we should be under England's rule ! Chinese are NOT a race they are people from a country called China. Just because another COUNTRY has historical links/ speaks the same language and look similar does not make them Chinese !  The people in Taiwan are Asian yes and they are Taiwanese'  the people in China are Asian yes and they are Chinese. Lets not forget also that the country that is now called China is only China because back in history the Han invaded and occupied other countries and areas of different peoples to form what is now called China through conquest /invasion's/war !",en,19.0
VkuNWDG3yNM,DWNews,news,['31:30'],"31:30 - 32:31 Welcome to the United States! We call it ""Political-correctness."" Do you?",en,12.0
VkuNWDG3yNM,DWNews,news,['21:53'],"@21:53 ""This ambiguity in China's messaging - and the anti-secession law itself - leaves a lot open to interpretation"" This is clearly a non-committal statement because they do not want to commit themselves to making a definitive claim.  Well, I will do it for them.  China is an authoritarian-dictatorial government. That type of government / power truly believes they can do and take what they want and they have clearly shown that over the past years. They want Taiwan - period.  Their messaging and Anti-secession law ambiguity is purposely made that way. The ""wide open interpretation"" is on purpose and not made for the Western world, it was purposely made for the use by China, to manipulate what it means, what it says and to their convenience.  This useless reporting that ""we don't know for sure"" is zero value and purposely misleading.  Of course we know for sure. As to when, we don't know. As to how? - we can be pretty sure of that.  China will always try to bully first. Intimidation, undermine Taiwan society and government. A plan that has been underway for the last few decades.  When will they use force?  - When they have Joe Biden and Australia under control, to ensure their (CCP) military has a better chance of success, then they will invade for sure.  Simply, there is absolutely NO ambiguity, NO maybe, China will move to take Taiwan. It is just a matter of when.",en,11.0
VkuNWDG3yNM,DWNews,news,['45:10'],45:10 that's the garbage truck disrupting the interview in the background LOL,en,11.0
VkuNWDG3yNM,DWNews,news,['45:12'],45:12 the trash is being collected 😂,en,9.0
VkuNWDG3yNM,DWNews,news,['12:16'],12:16 I'm from Czech Republic and love Taiwan 🇨🇿❤️🇹🇼,en,9.0
VkuNWDG3yNM,DWNews,news,['2:01'],2:01 those iron gates look awfully familiar.,en,8.0
VkuNWDG3yNM,DWNews,news,['12:34'],"12:34 so who's willing to test that claim, i'm calling their bluff",en,8.0
VkuNWDG3yNM,DWNews,news,['10:10'],"As a Taiwanese I must point out a minor misunderstanding.  At 10:10 of the video it says older generation feel their life has deep connection with China.  That older generation only applies to the Chinese people came to Taiwan with Chiang Kai-Shek (probably around 5% of Taiwanese population).  The vast majority of Taiwanese whose families have been living in Taiwan for generations, don't have that feeling.  Most of Taiwanese feel some culture connection with a combination of Japan, China and US (that is, besides the aboriginal connection).    Taiwan was part of Japan for 50 years.  During these 50 years Japanese government built Taiwan into a modern society.  Old Taiwanese appreciate Japanese governance way more than the suppression (including a massacre that killed tens of thousands and following state terrors aimed to eliminate Taiwanese elites) brought by Chiang Kai-Shek.  It was until president Lee Teng Hui ascending to the power that Taiwanese can freely express we are not Chinese without fear of prison or death.  That's why so many Taiwanese are very thankful and respectful to president Lee.",en,7.0
